Tissue	wholeblood
N_samples	334
Chr	20
Gene	ENSG00000171858.13
SNP	rs4074349
Gene_list	ENSG00000171863.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000134419.11	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000231500.2	ENSG00000124614.9	ENSG00000125691.8	ENSG00000168028.9	ENSG00000163682.11	ENSG00000100316.11	ENSG00000105193.4	ENSG00000145592.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000133112.12	ENSG00000265681.2	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000008988.5	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000174444.10	ENSG00000137818.7	ENSG00000147604.9	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000122406.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000104529.13	ENSG00000164587.7	ENSG00000145425.5	ENSG00000177954.7	ENSG00000182899.10
Gene expression stats (Y^T * Y): 
324.073016144	293.280125282	200.178116082	148.607635951	134.358251684	262.273768354	256.088928406	183.667283242	284.940493884	239.980951093	250.190808984	311.670602944	156.91573018	276.433921648	171.582634788	128.241255961	147.593489237	257.864663933	244.612492067	233.319670869	315.252655057	162.847891839	130.475012824	210.655839688	118.582455096	286.91035143	160.4059119	240.012482057	243.401399587	220.640798789	91.363533423	238.962408325	194.947765136	190.539306691	93.3896572588	305.986463697	161.761810896	297.638910581	162.120969867	230.875909727	223.235849738	228.64354538	311.527431276	307.276825364	247.388472461	153.680022439	153.011600603	261.957363296	137.520700197	175.870520958	164.328494692	299.009157165	138.006146361	278.873499818
293.280125282	324.073016144	198.84426985	164.054701074	147.47844888	239.542439819	254.3332343	143.946671467	292.925775449	223.466966443	224.617174273	301.189718473	126.091887078	248.702455917	150.739306176	103.808925109	165.181557734	231.19639787	224.564757894	209.635128704	290.527428623	143.56311612	119.337036813	199.724974263	109.79471023	272.814397748	131.761340533	242.334403158	235.274305129	238.547582624	78.6060578109	221.358091128	149.365995766	180.166427869	82.3641027365	299.952136823	143.832717847	304.177786199	188.221637541	219.5383397	208.792816277	247.609788224	293.414066339	305.038359548	248.921826547	194.684788016	129.922837541	229.982297678	146.335618402	147.52683747	160.898509652	280.56345027	125.035252044	259.617146447
200.178116082	198.84426985	324.073016144	258.401412372	237.237583704	260.461417616	275.421206444	223.865934793	244.601546205	280.87208248	282.384804392	202.159674138	239.695454104	211.875867559	232.196043847	223.692568951	194.440616494	263.596810628	276.298466956	213.099140589	201.46846633	249.622625887	244.97250334	280.59624628	245.556246328	196.987687765	211.569960212	249.940997789	252.590702846	277.518077255	202.732864789	270.964238023	215.288948819	231.192630591	209.527814337	206.177749645	262.216109143	161.482954494	224.274349833	219.389868931	272.381923395	256.773525196	205.096530768	192.390892253	216.08475443	242.31256969	228.844427622	268.09514549	255.613053631	188.237955333	235.320013275	225.541434273	241.42109103	258.573788602
148.607635951	164.054701074	258.401412372	324.073016144	256.087043996	199.162153838	257.191846328	192.83960665	209.177370688	239.793668566	239.445473391	154.656033808	223.919824112	156.031539193	232.777142752	240.435355151	241.004448438	199.600317241	249.399386787	164.907836579	146.499832895	267.160527098	247.927393228	239.645716219	262.805777944	148.236160066	174.272536945	238.013901955	210.194652235	277.832026317	240.352647422	231.298122865	191.821922694	234.690199888	205.614711004	161.942796054	256.111719346	120.727906269	264.678209391	214.253911689	253.322614774	247.939707729	155.634141174	140.867913432	192.860066069	258.729700264	218.137724189	204.793747325	266.996946084	179.627422518	238.889076856	170.861838773	202.788192574	217.148538848
134.358251684	147.47844888	237.237583704	256.087043996	324.073016144	202.468819634	229.003847182	227.057109168	174.816161466	218.713069476	225.617727652	140.728341044	197.123779099	155.301118024	176.88059357	198.384825536	207.184073078	206.688906771	241.139472823	155.339708837	138.092471262	195.985806954	211.250263525	218.808077429	232.936391127	131.37501864	167.982540114	228.094927105	172.73250334	253.766219408	211.456069927	222.680067502	182.453759761	214.828535629	168.759056759	145.081027318	213.069463306	115.235013747	219.785531336	224.976167983	237.13639677	236.802386925	140.032568872	134.152151984	176.774067578	236.592417859	210.408947613	181.272858151	239.810676929	104.83098578	228.812747206	162.41551815	164.839221338	210.93540347
262.273768354	239.542439819	260.461417616	199.162153838	202.468819634	324.073016144	273.465016824	230.175049154	255.771313002	283.092402174	298.869881586	259.157275338	217.665933838	271.490362245	187.984641475	188.322809172	174.269018683	313.386794944	263.164514844	281.072583117	270.572652116	208.867300261	234.19378473	287.492437373	167.733380965	258.819446207	224.960103539	243.931406202	286.829626451	258.774298836	151.05308925	290.208370671	238.288009653	220.121679815	157.41165808	267.656606271	219.634429904	224.649063655	183.262109256	214.328413386	280.583018389	244.387985889	272.32657859	249.182402755	226.815538455	172.686629932	223.142293043	274.232773536	180.476904706	165.258085892	223.801905734	282.341068842	239.23547574	292.234525596
256.088928406	254.3332343	275.421206444	257.191846328	229.003847182	273.465016824	324.073016144	221.977394559	275.243968738	285.724221208	280.234172639	253.449962932	225.977472444	252.456702841	241.596779728	203.618130181	214.008724881	271.573964074	298.266951735	242.181695418	261.017928005	244.284747463	208.566117707	265.895540883	217.254281543	231.896225892	183.193275494	294.290271905	252.88386289	293.524783161	189.840412215	267.274008822	204.904646925	257.190932568	169.948631899	265.929754713	246.414551681	231.759812736	243.540410183	270.792715387	277.248908883	263.505075245	259.145719315	251.654618804	253.82253915	243.137630972	225.121149184	263.957521257	231.149772966	189.533105046	236.15796057	275.02571359	205.511744001	290.025849216
183.667283242	143.946671467	223.865934793	192.83960665	227.057109168	230.175049154	221.977394559	324.073016144	176.233235453	241.559401456	251.940412679	171.903875876	253.666200996	195.217464073	227.174468026	226.425711408	151.78288912	239.38159515	256.138564917	203.198763742	190.156164553	228.374195794	201.578583529	231.956720566	210.378475481	151.672110678	205.371273822	214.944790317	187.839439346	204.412297028	208.615482211	231.865800726	234.497999174	250.174299653	180.97548904	187.33031759	249.376206032	125.930921045	180.516483334	240.482643008	248.727051587	186.826436337	176.294216442	153.264704185	200.760800634	158.638038672	260.067009511	219.203941545	196.621751534	141.095731599	225.522864785	209.783307743	181.225618861	214.155784907
284.940493884	292.925775449	244.601546205	209.177370688	174.816161466	255.771313002	275.243968738	176.233235453	324.073016144	257.729114305	256.459783987	294.270120331	163.32258912	253.693406961	194.499591488	149.547110946	184.887369958	249.89964678	249.931892606	233.740335782	282.44708874	194.863343166	165.101123193	237.737074755	166.426860044	280.396006215	172.988571504	245.009860111	267.797761383	254.672884041	121.241984013	241.180835875	196.241101178	222.226460849	139.042492199	292.572321202	191.613262239	278.062694171	212.714725262	228.958474034	251.41394731	256.060603413	290.567715107	285.126453181	253.239037412	213.445806601	167.705400466	254.692493507	192.782476799	190.545988395	191.565067244	286.380447897	183.187574719	274.250864774
239.980951093	223.466966443	280.87208248	239.793668566	218.713069476	283.092402174	285.724221208	241.559401456	257.729114305	324.073016144	285.37747333	234.330526544	239.942293038	243.199174753	241.387202994	203.479942397	188.314872268	282.994034967	281.751671879	259.31235469	247.1100743	251.081058644	217.4601794	293.572186885	205.627195092	218.930848363	199.633243578	261.92957024	261.373496163	267.904718077	178.498917443	272.093657375	219.755105608	262.632183169	171.295656442	250.371733402	258.162164935	198.124059946	228.262397637	244.934546359	290.438289847	245.115342995	242.984289912	221.608000993	232.837379593	208.430293488	238.060633492	264.286577648	217.074184102	179.961942153	227.527003464	269.089638965	244.641900099	269.242794255
