Tissue	skinsunexposedlowerleg
N_samples	299
Chr	19
Gene	ENSG00000170889.9
SNP	rs8111620
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000130255.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000124614.9	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000105372.2	ENSG00000105373.14	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000162244.6	ENSG00000170889.9	ENSG00000108107.8	ENSG00000229117.4	ENSG00000083845.4	ENSG00000171858.13	ENSG00000137818.7	ENSG00000149273.10	ENSG00000167526.9	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
289.277195889	210.673871282	207.904470325	218.846754655	199.98953232	182.54565033	164.656300754	142.856081966	165.319215798	207.775000827	208.454056698	160.811034175	179.355174485	209.534071951	163.612270171	182.076332662	198.378865822	181.308472535	185.524151901	182.74068971	172.545894261	178.172101048	173.896128294	182.38143239	176.382226881	224.210413224	215.977019312	216.131811821
210.673871282	289.277195889	217.172212688	248.617875973	258.147591907	212.10137498	188.610952712	143.298044814	168.663185355	235.046359519	234.126667051	198.571163433	247.893211237	195.358419457	185.674000645	206.409066962	242.114564278	224.602779547	186.775559944	234.519465729	220.256356199	233.420628046	211.642481353	258.68519633	164.825740227	187.038190122	207.253455928	195.749731769
207.904470325	217.172212688	289.277195889	206.954789969	241.960277326	226.564134322	166.850453678	202.15277287	224.580958353	212.141817274	216.336265509	185.987517849	232.8373894	207.79939067	175.570739692	215.194743355	240.15727076	214.870300633	196.673388035	246.545117414	189.314456502	191.057817566	235.089831748	207.602410524	209.197474919	177.270849668	229.743848077	190.672532674
218.846754655	248.617875973	206.954789969	289.277195889	223.93204011	196.911273921	194.326188576	141.309641468	181.814521616	228.461317263	238.638486738	178.322384223	215.875079633	218.073099061	207.83014986	184.12261713	216.418916999	190.422526217	221.151739671	197.889278196	233.592251312	203.159046171	194.350712894	229.223400661	173.860454856	187.3327107	201.174977976	216.587387684
199.98953232	258.147591907	241.960277326	223.93204011	289.277195889	229.492992155	172.46812455	171.309479915	180.002497767	231.118939046	235.301978629	199.92358311	257.650886078	191.856798661	174.336846949	222.319241465	245.158207483	226.735656992	177.291748141	261.779394717	212.96677293	225.908124697	228.382857506	247.937739128	176.848442402	173.682929273	218.968904104	184.682401369
182.54565033	212.10137498	226.564134322	196.911273921	229.492992155	289.277195889	161.269077377	184.009590052	173.335494171	217.941048046	179.275205707	169.035331176	223.881213058	191.918460698	184.365275094	194.029242722	227.10791536	218.693872665	193.143235766	235.112704873	181.853377537	148.973467691	202.38564221	198.337566623	172.702509464	190.261705557	221.73539398	176.570399719
164.656300754	188.610952712	166.850453678	194.326188576	172.46812455	161.269077377	289.277195889	169.969006714	174.336639127	184.711552147	191.213542107	118.243113392	191.103244825	170.872987698	200.739049675	200.919939973	178.443506697	143.464750044	193.365104081	173.596790718	224.484274942	179.800924227	199.304987278	179.978264248	217.474211601	147.555651088	192.71679741	222.228694532
142.856081966	143.298044814	202.15277287	141.309641468	171.309479915	184.009590052	169.969006714	289.277195889	191.957491937	160.364988903	164.668018406	102.898409257	178.400980657	175.519736369	139.830055904	169.233499765	187.15689708	156.599926954	181.02886352	202.545536728	159.444078957	119.969214307	211.626485231	140.587302955	206.814418938	151.437224455	182.840292893	159.597429061
165.319215798	168.663185355	224.580958353	181.814521616	180.002497767	173.335494171	174.336639127	191.957491937	289.277195889	178.26846401	180.694016433	190.500988645	195.12152137	223.353668695	211.677341703	199.964668636	194.959859784	147.861925038	210.94488075	199.380748923	194.119033513	162.557370534	221.72883373	171.173041517	230.989660414	158.041234607	203.493444866	201.804064273
207.775000827	235.046359519	212.141817274	228.461317263	231.118939046	217.941048046	184.711552147	160.364988903	178.26846401	289.277195889	207.245928168	179.233778459	217.745012234	230.054223658	208.123903534	189.184450911	223.882264375	192.441523819	208.456610501	210.917203187	238.048855736	177.478122055	227.438793337	219.737218999	191.881481575	205.037902878	212.016540981	214.50762101
208.454056698	234.126667051	216.336265509	238.638486738	235.301978629	179.275205707	191.213542107	164.668018406	180.694016433	207.245928168	289.277195889	163.367756267	223.972613632	194.283403419	176.464096626	181.538953159	210.034053801	185.366588491	179.474330618	215.67894135	224.146972191	222.892263432	205.716514224	215.635121179	177.92314579	162.574159087	186.588350013	197.440919587
160.811034175	198.571163433	185.987517849	178.322384223	199.92358311	169.035331176	118.243113392	102.898409257	190.500988645	179.233778459	163.367756267	289.277195889	209.117295988	172.804628656	170.252095144	190.168745404	187.377664058	158.717807897	140.413676607	202.875998247	160.051551485	162.535855399	172.105942286	202.345003889	141.692091462	153.387845909	189.068803193	148.950162298
179.355174485	247.893211237	232.8373894	215.875079633	257.650886078	223.881213058	191.103244825	178.400980657	195.12152137	217.745012234	223.972613632	209.117295988	289.277195889	191.861005864	194.410360751	227.866697243	230.099799292	223.387340153	186.07190793	259.832999243	217.141268075	221.052355615	231.634698071	238.459897798	198.359723183	165.813265464	224.350222809	199.947380249
