Tissue	muscleskeletal
N_samples	358
Chr	17
Gene	ENSG00000161970.8
SNP	rs6503097
Gene_list	ENSG00000171863.8	ENSG00000130255.8	ENSG00000161970.8	ENSG00000166441.8	ENSG00000144713.8	ENSG00000110700.2	ENSG00000137154.8	ENSG00000174748.14	ENSG00000142676.8	ENSG00000198242.9	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000125691.8	ENSG00000108298.5	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000142937.7	ENSG00000265681.2	ENSG00000142534.2	ENSG00000162244.6	ENSG00000123349.9	ENSG00000143947.8	ENSG00000229117.4	ENSG00000171858.13	ENSG00000172809.8	ENSG00000147604.9	ENSG00000138326.14	ENSG00000186468.8	ENSG00000156482.6	ENSG00000114391.8	ENSG00000071082.6	ENSG00000109475.12	ENSG00000089009.11	ENSG00000118181.6	ENSG00000136942.10	ENSG00000197958.8	ENSG00000112306.7	ENSG00000148303.12	ENSG00000145425.5	ENSG00000177954.7	ENSG00000182899.10	ENSG00000197756.5
Gene expression stats (Y^T * Y): 
347.94485817	234.049480277	227.41304566	284.034937293	217.123948083	237.386237672	268.434166103	172.471610303	251.388170507	229.705922923	226.84168907	260.202106238	220.670262958	246.005273076	236.879162971	232.818427671	234.24409296	273.055374216	219.775549463	281.970566739	227.04734419	231.217737156	231.51056678	246.015639065	242.678621907	220.659117249	217.100881813	204.15161771	204.508770853	215.886822308	226.59958505	258.569614608	206.81495842	253.456092429	218.616917939	221.826093649	245.307015143	154.107164416	268.900924323	263.713693007	258.370425639	214.309688708	268.137252255	220.605253121
234.049480277	347.94485817	218.152127282	229.329014457	261.2257079	194.294934021	228.399007597	189.267840333	208.303988851	245.566302217	229.802136859	242.554692267	226.356828769	263.903200086	253.001026894	211.910494973	291.493271635	261.920786811	241.459089573	204.643914662	254.85698051	259.307063481	181.029129326	223.263293423	260.224505093	272.174430958	291.771855477	185.268134328	212.919025715	214.223085854	199.940825689	229.952438361	259.252332189	238.218115921	113.551258334	179.851909959	278.429928217	202.97917905	241.594523937	237.879652372	200.918545191	154.14323317	239.596619747	278.011666908
227.41304566	218.152127282	347.94485817	241.326626601	294.383832355	251.381514406	280.46041628	237.456471023	246.913479669	249.991418202	262.587016688	242.039114379	253.562141903	272.881252606	255.64151324	221.893994384	233.906719442	276.168645158	282.402476997	250.057829548	216.74778828	227.372919352	219.048398128	244.911471264	252.403015066	246.724455281	235.969952794	292.846114387	303.325263869	240.494259096	242.412400567	278.787969485	295.555574326	304.286045384	214.134958682	253.687778016	264.160062147	262.866426209	249.861381562	234.040983613	278.543299278	267.302604887	263.190914466	226.281149221
284.034937293	229.329014457	241.326626601	347.94485817	235.283563761	272.623976808	267.087146123	184.654864215	257.432392559	258.010232181	241.764132755	267.774680938	247.268930473	258.125678181	264.807984464	243.428971854	230.915104569	279.986726	248.332966421	255.216929486	246.641470816	251.084910546	254.827192495	254.459607267	262.488512008	235.070674601	221.885957203	223.142522581	234.688442471	232.786884271	263.867354739	269.269795588	224.800460354	277.875862933	224.975156739	267.376433477	277.051580018	202.223245437	292.317732553	262.706826713	264.853150252	258.317818079	274.206227757	237.505152134
217.123948083	261.2257079	294.383832355	235.283563761	347.94485817	266.785186417	249.456828721	223.517742054	209.187877785	268.687188908	276.818273027	260.725154855	264.331010788	290.898353371	298.837301091	254.264802022	285.391743802	297.280260501	264.528760296	201.283250859	278.173408554	286.531509632	214.358508876	222.700379247	288.851364246	307.179645417	299.272880655	271.840152025	280.627682882	272.853557036	277.934678093	272.195793034	311.031455925	281.039823017	178.490576927	243.207457544	290.853468144	264.23289009	252.962996924	256.487500045	245.921869391	246.646892535	241.688982177	293.283372865
237.386237672	194.294934021	251.381514406	272.623976808	266.785186417	347.94485817	242.27375967	216.939937469	217.838023285	267.375523466	258.825927692	264.643172019	267.446763567	267.458260351	257.273141066	253.684878996	216.831358694	288.267288982	231.586661822	216.039095064	258.135672365	257.996260855	255.578326122	247.046089053	276.293636334	263.003720369	227.667440748	269.854058123	254.627971191	261.020654902	306.219259202	283.000810504	249.217619524	281.377083489	247.418673511	293.929157955	257.294997297	197.25288029	273.116056636	238.730064732	279.321225703	296.861606557	259.661903185	240.189381092
268.434166103	228.399007597	280.46041628	267.087146123	249.456828721	242.27375967	347.94485817	223.196893446	285.883838368	258.350553043	247.322053068	249.622837297	275.429009906	267.033190122	268.073711803	243.231287698	240.568557008	256.853990448	286.452364656	294.121507862	243.538701969	234.711559869	220.367180248	267.19990223	266.47003008	225.135812246	224.275924277	272.741900854	272.283350543	247.992258686	231.464206866	284.595485546	258.708341458	286.444641224	229.172229609	254.944937309	271.531138929	242.868038451	289.749740324	281.935483653	268.014205423	252.129881693	283.918357127	232.683435396
172.471610303	189.267840333	237.456471023	184.654864215	223.517742054	216.939937469	223.196893446	347.94485817	188.044626014	192.531395762	195.052432527	223.862611082	245.86946397	209.661014304	207.837404337	203.90594484	177.996081703	207.700318361	259.133218958	206.701571353	198.537275653	212.840582779	132.150440961	179.447138018	191.028237467	208.4434027	188.153010659	249.5936132	222.483354818	210.204200206	184.8317043	232.602440987	229.419953774	216.909647814	229.388071859	195.363428489	218.122667727	198.732647178	218.268105716	228.03819158	222.243934087	204.223674469	186.116483717	195.627479141
251.388170507	208.303988851	246.913479669	257.432392559	209.187877785	217.838023285	285.883838368	188.044626014	347.94485817	242.895068771	231.628353093	223.645560167	244.983703481	261.44633658	241.721825033	209.383221926	213.863098811	220.646819301	256.948735076	262.743801594	240.466333128	201.747411032	206.98998238	236.553875831	242.724401951	186.127733627	185.811241209	250.721617891	243.1170897	212.945858953	216.274072505	255.578090543	231.253831654	255.953064508	220.239478229	229.87943743	244.337808906	199.377489475	272.221604857	250.858644596	236.214273248	241.317682384	286.153551716	210.02517662
229.705922923	245.566302217	249.991418202	258.010232181	268.687188908	267.375523466	258.350553043	192.531395762	242.895068771	347.94485817	250.406086151	241.921942075	256.378150827	291.354194704	281.04373342	252.54630862	265.002352296	273.310002019	241.638114435	230.333898724	282.382872194	270.510673043	229.439891561	281.306425296	287.808398209	249.805208027	259.402237117	267.500419101	263.571157871	271.84477191	286.552800067	275.010756128	270.644553227	262.998113036	207.451249103	256.030364305	258.974517266	212.952685454	282.997005492	270.673728906	256.105173654	243.85422757	279.79522752	278.54314147
