Tissue	braincaudatebasalganglia
N_samples	98
Chr	19
Gene	ENSG00000108107.8
SNP	rs34796965
Gene_list	ENSG00000177600.4	ENSG00000115268.5	ENSG00000140988.11	ENSG00000171863.8	ENSG00000130255.8	ENSG00000166441.8	ENSG00000132639.8	ENSG00000144713.8	ENSG00000105640.8	ENSG00000221983.3	ENSG00000134419.11	ENSG00000137154.8	ENSG00000142676.8	ENSG00000198242.9	ENSG00000142192.16	ENSG00000231500.2	ENSG00000124614.9	ENSG00000198755.6	ENSG00000172995.12	ENSG00000125691.8	ENSG00000108298.5	ENSG00000100097.7	ENSG00000168028.9	ENSG00000100316.11	ENSG00000105193.4	ENSG00000188846.9	ENSG00000145592.9	ENSG00000131469.8	ENSG00000105372.2	ENSG00000140264.15	ENSG00000142937.7	ENSG00000265681.2	ENSG00000160307.5	ENSG00000063177.8	ENSG00000142541.12	ENSG00000142534.2	ENSG00000213741.4	ENSG00000162244.6	ENSG00000128989.6	ENSG00000123349.9	ENSG00000170889.9	ENSG00000123360.7	ENSG00000108107.8	ENSG00000229117.4	ENSG00000092841.14	ENSG00000008988.5	ENSG00000181195.6	ENSG00000083845.4	ENSG00000171858.13	ENSG00000149806.6	ENSG00000137818.7	ENSG00000172809.8	ENSG00000156642.12	ENSG00000149273.10	ENSG00000138326.14	ENSG00000186468.8	ENSG00000167526.9	ENSG00000198668.6	ENSG00000156482.6	ENSG00000114391.8	ENSG00000164924.13	ENSG00000138814.12	ENSG00000109475.12	ENSG00000163399.11	ENSG00000118181.6	ENSG00000154096.9	ENSG00000089157.11	ENSG00000136942.10	ENSG00000197958.8	ENSG00000152082.9	ENSG00000112306.7	ENSG00000148303.12	ENSG00000104529.13	ENSG00000161016.11	ENSG00000164587.7	ENSG00000248485.1	ENSG00000170091.6	ENSG00000204628.7	ENSG00000182899.10	ENSG00000066248.10	ENSG00000172428.6
Gene expression stats (Y^T * Y): 
90.3124531138	69.2145527655	66.4542625355	57.1032882759	71.0033440142	55.1496074335	-46.2494906279	55.9905931183	64.8481868833	69.2162830541	43.3098454627	55.4173473923	62.9680267736	65.9947945924	-44.3320209979	56.4741117011	65.5622290389	43.3837454646	-47.5837885163	54.3829665643	67.6462247424	55.1261538158	55.7621076601	52.2137539014	70.6515976768	48.1020149665	65.7223764157	57.9445366377	73.8393425415	60.6128161781	61.079098184	50.3503126614	44.2630782675	60.9621880326	74.3588586995	62.3023211086	49.7613965028	57.3382644555	-47.1077032751	49.3268310061	71.2711990978	-40.0867988867	64.7723992382	55.8109462988	56.0126797687	44.5841022155	-41.8791763905	58.5308172646	67.7598746969	76.095963998	72.1129981474	69.5740060309	-47.3363197182	66.088997909	39.7125364633	47.4807241067	63.267907559	-44.1534883066	49.7478145636	47.4551667149	-50.1493938538	-42.4409963462	48.1281116065	-39.1520305966	43.104973345	-37.95869263	42.6639599236	59.713196427	49.3825601881	57.3022772713	54.5288726953	56.0024843732	65.8553390819	68.9303711009	64.5709207312	-36.2915074247	-35.479408686	44.2109129316	46.2328755919	-33.6100389517	45.8692283817
69.2145527655	90.3124531138	69.5973184951	67.465740874	84.2028340905	72.6676614083	-51.0815832413	67.153414422	80.9880974837	72.7622356226	59.1544743865	64.9725021491	69.4672264471	70.3776162527	-53.530506736	64.2767525759	77.9046251226	56.9404024603	-55.8755807098	57.1929395938	76.289020687	63.0562121719	63.6623211177	57.9750667579	78.4263322339	51.4919682151	66.1736345053	71.6075512516	79.8046202606	69.1958823616	72.8518192337	62.2787281836	58.7618961686	82.7435947166	75.6429663273	70.1473033079	61.1278800327	76.7502821896	-52.6983687165	62.8512721789	77.5592712228	-51.2892837816	80.3358117406	63.3504197243	56.3929614953	53.9338062328	-51.9420063824	77.7599970314	73.0764133772	77.1582633692	78.9776450736	76.8838440445	-60.2440981677	72.6528799452	53.9276482653	56.3977430781	82.3120084437	-54.0540009389	58.6947914073	62.2505188456	-55.8972723827	-53.7128600954	60.2417637273	-57.4403876694	60.568498701	-46.5597918992	56.041693642	83.0835677378	63.9185778799	69.3741225393	65.1232454675	61.8360618995	59.5209826429	75.122100124	69.2317819787	-51.3447470203	-47.8949122333	49.3773841855	57.1835251763	-51.4568184739	61.724390384
66.4542625355	69.5973184951	90.3124531138	56.2261786208	70.8416910057	57.4007020542	-50.2342562289	56.4428281448	72.8782635391	62.3439502406	49.3427815059	56.4581296661	61.7908650619	56.7750132483	-60.6540821002	60.3338802627	66.5067990369	51.0369512652	-47.0653853135	57.599107305	66.4112048683	61.5844287394	55.8459878633	53.9531445157	76.4245632581	52.3220748395	59.0072106402	57.7274537994	75.8126827914	53.9402907125	63.4289127214	61.5183173872	45.6097233473	68.629058165	78.8633144639	60.8860552329	45.361956064	67.1955730294	-48.8606367235	46.7757070742	63.5580941445	-39.5430333141	70.69820445	61.4878426653	62.5884622031	44.8291835388	-48.1589366475	67.8468583825	52.8824074654	68.2896702392	69.6691188003	59.4751539561	-49.5045084895	66.8884723806	46.260962363	39.5951285422	66.9406545372	-43.2950650819	47.8589884293	48.7705042587	-50.6355422169	-42.0840827523	43.0894282467	-45.866667579	44.713025872	-39.1387848587	66.1710928004	64.546461594	56.3509081249	49.4139659855	52.2692451244	66.3803965765	57.5492649227	75.0127988487	63.2099652215	-37.5012235398	-36.478752587	57.4837596131	44.0881173466	-37.5085528635	51.6730068678
57.1032882759	67.465740874	56.2261786208	90.3124531138	67.7383664686	73.5113885457	-32.3447412535	77.8265031002	64.4570384174	70.6947230134	75.6300045414	77.3672611287	77.5230680143	74.927933358	-38.276071924	71.4818685573	70.2950924935	66.9783693998	-43.0351255603	76.5452944971	79.6602030184	46.9369217918	54.4516208274	64.4354762174	69.3549197297	70.149791979	71.3923109745	76.8737743771	68.1831481195	51.2759656308	79.9914496715	71.2367664837	45.6342299074	66.4876332515	69.0187923887	73.6582906251	67.7454064005	72.469669643	-40.7210467001	74.5158906011	66.895838478	-56.2294931538	66.1133351939	67.4967884519	51.8165395169	71.665438707	-46.187787272	67.8158749784	66.229689937	57.4883158029	58.6272018747	73.725123581	-45.1050650256	70.2600961702	75.4782810465	68.8809382619	63.7527817872	-30.53942455	72.9422468154	75.589374184	-34.8032834571	-40.2976771394	74.0611105864	-51.6317065405	73.4960263354	-49.2875338172	57.781648185	74.5514174212	70.7068300469	42.2403147938	69.8942851267	69.6451020088	47.7634297123	68.6982362916	63.5363920299	-39.2031042329	-38.1991264743	54.1562837464	77.4974861628	-58.1951360097	48.8733047815
71.0033440142	84.2028340905	70.8416910057	67.7383664686	90.3124531138	73.0491969511	-50.6809266148	68.6457471571	78.715126136	73.4419844718	60.1515574885	66.2030493327	71.0274179139	71.5061825537	-59.1570533253	68.9306766843	80.249801713	61.1356115559	-56.9874651975	62.6150979528	75.860443048	67.4910523867	66.9514366537	61.7053629665	76.3988428103	55.2503987332	69.1142912416	74.0392538742	80.2559928162	67.093004545	73.4177007763	64.9360575272	58.8222396831	81.2836523734	77.2301135823	70.9091843481	63.2357227301	74.1551634351	-54.2090434584	64.6609065096	78.3232476248	-51.5571187244	79.483652574	69.7320491346	61.4761898337	55.2874630111	-50.4596835461	76.9159414147	73.3467121894	78.723518115	79.1116553139	78.5829769061	-61.4906051655	71.9825927202	56.5073357088	56.7046997146	78.0244178005	-52.6370516471	60.2172440967	62.8689667662	-53.4893664038	-54.0338660886	61.2136990398	-54.3470598171	59.651392313	-46.3948606137	60.6421187582	82.0980973652	65.7948034034	69.6808761198	68.3166926582	65.4550115597	59.1097083804	79.625955839	71.696081956	-51.0658678645	-45.2986807059	50.628683446	59.5566964265	-51.8713920376	63.572852596
55.1496074335	72.6676614083	57.4007020542	73.5113885457	73.0491969511	90.3124531138	-37.6385671131	75.397510316	72.5866566727	68.9489540022	71.6721733149	74.8543555521	77.4437694416	70.3958348699	-48.8249170867	71.9578711083	78.6329411832	68.9119466493	-41.0126555013	71.0426839153	78.1403867145	50.0630259466	60.7648413642	69.4099593654	67.0105441807	65.4723958621	66.1517854547	79.2805227261	66.6362062252	46.4404071207	81.0397468328	73.8831708264	53.1060885659	74.647924804	68.9842902191	73.407322505	69.7109065646	74.322163056	-42.3366662724	80.0050420897	69.1016190005	-53.7817767073	70.8471023576	68.5867717789	51.0860703772	68.3351299	-42.7800958579	72.0665276879	65.2668367347	62.6913135445	64.0410068845	70.9600476752	-55.9984617945	67.9792222267	74.7755071131	62.6751688459	70.1143403652	-36.85858937	72.8722445892	75.4691961758	-34.3466223422	-48.8465165439	76.9526723637	-55.4861641848	76.8179112119	-50.7080370973	62.7404653902	79.6789902915	73.6288315606	52.5679407101	72.9783626751	68.3052632974	49.4240848911	68.8235397442	66.9445645312	-40.1849454475	-38.9837319929	51.6560294438	73.5745549325	-57.5211931117	58.7222741329
-46.2494906279	-51.0815832413	-50.2342562289	-32.3447412535	-50.6809266148	-37.6385671131	90.3124531138	-31.7406872438	-45.1524893893	-35.6777824796	-39.7189735025	-45.7974807902	-39.7821741134	-41.541608842	58.9482925162	-33.9838752692	-48.7483156247	-19.4887066513	77.2416656876	-31.3625941525	-43.5070768149	-65.8205693272	-30.5326772985	-27.2037221922	-55.9014845702	-19.9667222009	-46.0919081597	-32.9475419823	-53.7578239858	-58.1466772503	-36.6462709444	-37.7182625664	-60.5758877408	-59.3352912172	-48.185205338	-41.8003890484	-27.1388992931	-48.2511656273	79.9622635725	-19.8536308633	-49.6665474104	61.8194306289	-57.1998044444	-42.6184337319	-56.398418882	-26.478659192	69.8220515517	-42.9109989203	-32.7649265256	-38.3722140374	-57.2475591684	-40.7108913894	70.340821168	-53.8840048327	-29.7655187347	-35.1950052177	-45.781538645	75.9477667543	-34.6374015479	-23.3060999578	77.773479061	57.4287323924	-22.6627026212	64.3967080517	-24.3632274599	71.3499656159	-48.3750993308	-45.4505504484	-34.6660370635	-23.1850290856	-39.4615354337	-28.0224622772	-59.3643829922	-58.2209711857	-46.2383450395	74.4226407975	71.134886061	-45.2113787458	-19.6238261083	61.4976916458	-42.2833192226
55.9905931183	67.153414422	56.4428281448	77.8265031002	68.6457471571	75.397510316	-31.7406872438	90.3124531138	68.3494531229	79.5601756377	75.9577013569	76.1410653256	79.8876561653	78.4244087106	-42.5981418025	72.0323147569	76.0790792721	78.8209617832	-39.4782087788	76.3142160062	81.7720581001	40.5502822322	64.0002055782	72.9308201711	68.4150466963	71.9991119888	75.4957245719	78.7216881398	66.6526180137	45.6043849243	79.4763569094	75.7236566995	48.1424639707	70.6279267601	71.9759785852	81.4424262917	74.0040106846	74.4898105264	-40.2607016227	78.7778755588	67.0142964621	-55.7371097346	69.5853166916	72.1670020987	49.4905334216	74.4160030533	-44.3554412059	75.0463667245	71.4893861754	62.7741671111	53.4826398513	75.6112397313	-53.0974179289	71.570471421	76.1893584412	72.0899054626	63.4335324062	-26.3129555666	77.9852961739	79.7272373054	-31.4102383133	-44.3697386051	75.047240014	-47.6378373409	73.6032960531	-47.5673100607	59.05787255	73.474002783	69.8352007132	42.0407422656	75.5123669398	73.6532617848	46.5725621724	72.1384593996	70.0182188849	-37.4870607173	-36.0540799647	59.7286236264	77.9614694374	-60.1607500845	53.0341894349
64.8481868833	80.9880974837	72.8782635391	64.4570384174	78.715126136	72.5866566727	-45.1524893893	68.3494531229	90.3124531138	74.1137590034	61.4644010558	64.0636008788	70.7857588168	69.5367353288	-50.2793116183	68.1012508896	78.5095707399	64.9399254415	-44.225795948	64.9519264423	75.994985556	57.4169280842	63.5341324199	65.3344935285	81.0474435378	55.5514682022	65.6155830584	72.2156629722	77.3432995946	55.7846160861	74.8959470065	66.7755436217	47.0565589607	77.5803896388	77.2364412964	74.4451243398	64.3393398928	73.8242519106	-42.487594975	60.3050410854	71.014305759	-50.4500357957	78.2076771908	68.2080261859	56.6355571595	56.182368559	-44.6341874041	80.8960825843	70.5987342629	73.2456695994	73.6505322414	72.5984525776	-53.7831686057	75.8617957332	56.220384874	55.0936053489	78.0625201312	-40.417949283	62.8294061729	61.8234550444	-46.8549406714	-51.0101879226	56.6163782411	-44.8772154676	60.2191833911	-39.1319346533	63.0251919655	77.7612491698	64.3083931406	63.0138187694	67.0201390794	71.7315108021	56.3911717704	75.1610691221	68.1469508689	-39.2523538586	-38.1824458757	60.0719588788	58.5007511657	-45.2712145538	58.5552439621
69.2162830541	72.7622356226	62.3439502406	70.6947230134	73.4419844718	68.9489540022	-35.6777824796	79.5601756377	74.1137590034	90.3124531138	66.5706742936	69.9541157011	77.1453713096	77.8320529834	-39.8300871617	72.6591820082	76.8883720575	70.8674265929	-37.4030517837	69.1339262161	80.0634873918	42.5216072224	68.4873527173	68.0699961262	72.3150756017	64.3786207974	73.8289462649	75.7995152434	69.0036353978	51.5320831897	75.4903721814	67.8549118624	45.3370479742	71.6632887648	74.5554358169	77.5153393978	69.8352379961	70.5821077271	-38.6372712185	68.6025438097	71.8962921385	-47.7960090245	72.376973417	66.4353720647	49.8483716801	65.702458527	-39.8159425331	74.8205613778	73.1726572075	73.6519167874	61.9991696787	77.3517128635	-48.2678786125	73.6640856988	60.3097524361	63.8486587879	66.1375894223	-29.7908608397	71.144411539	70.8989296317	-34.4599969858	-40.6460406494	65.4746708644	-39.7874059133	64.9124609318	-38.0031506588	54.9783036792	71.6739512581	66.0814908258	50.5387820922	71.001078237	69.2901281041	54.8229751744	72.5185109145	72.8398149041	-30.6622056723	-32.297956634	58.4893364874	68.4527028676	-45.0728083015	51.8457195358
